DATE,TIME,LINK,CURRENCY,IMPACT,DESCRIPTION,DETAIL,ACTUAL,FORECAST,PREVIOUS,GRAPH
Mon Feb 5,4:50pm,,EUR,Low Impact Expected,French Final Services PMI,,45.4,45.0,45.0,
Mon Feb 5,4:55pm,,EUR,Low Impact Expected,German Final Services PMI,,47.7,47.6,47.6,
Mon Feb 5,5:00pm,,EUR,Low Impact Expected,Final Services PMI,,48.4,48.4,48.4,
Mon Feb 5,5:30pm,,EUR,Low Impact Expected,Sentix Investor Confidence,,-12.9,-15.0,-15.8,
Mon Feb 5,5:30pm,,GBP,Low Impact Expected,Final Services PMI,,54.3,53.8,53.8,
Mon Feb 5,6:00pm,,EUR,Low Impact Expected,PPI m/m,,-0.8%,-0.8%,-0.3%,
Mon Feb 5,10:45pm,,USD,Low Impact Expected,Final Services PMI,,52.5,52.9,52.9,
Mon Feb 5,11:00pm,,USD,High Impact Expected,ISM Services PMI,,53.4,52.0,50.6,
Fri Feb 2,12:30am,,CAD,High Impact Expected,BOC Gov Macklem Speaks,,,,,
Fri Feb 2,5:45am,,NZD,Low Impact Expected,Building Consents m/m,,3.7%,,-10.6%,
Fri Feb 2,7:50am,,JPY,Low Impact Expected,Monetary Base y/y,,4.8%,7.5%,7.8%,
Fri Feb 2,8:30am,,AUD,Low Impact Expected,PPI q/q,,0.9%,1.9%,1.8%,
Fri Feb 2,3:45pm,,EUR,Low Impact Expected,French Gov Budget Balance,,-173.3B,,-198.0B,
Fri Feb 2,3:45pm,,EUR,Low Impact Expected,French Industrial Production m/m,,1.1%,0.2%,0.5%,
Fri Feb 2,4:00pm,,EUR,Low Impact Expected,Spanish Unemployment Change,,60.4K,-38.6K,-27.4K,
Fri Feb 2,8:15pm,,GBP,Low Impact Expected,MPC Member Pill Speaks,,,,,
Fri Feb 2,9:30pm,,USD,High Impact Expected,Average Hourly Earnings m/m,,0.6%,0.3%,0.4%,
Fri Feb 2,9:30pm,,USD,High Impact Expected,Non-Farm Employment Change,,353K,187K,Revised from 216K,
Fri Feb 2,9:30pm,,USD,High Impact Expected,Unemployment Rate,,3.7%,3.8%,3.7%,
Fri Feb 2,11:00pm,,USD,High Impact Expected,Revised UoM Consumer Sentiment,,79.0,78.9,78.8,
Fri Feb 2,11:00pm,,USD,Low Impact Expected,Factory Orders m/m,,0.2%,0.3%,2.6%,
Fri Feb 2,11:00pm,,USD,Low Impact Expected,Revised UoM Inflation Expectations,,2.9%,,2.9%,
Thu Feb 1,3:00am,,USD,High Impact Expected,Federal Funds Rate,,5.50%,5.50%,5.50%,
Thu Feb 1,3:00am,,USD,High Impact Expected,FOMC Statement,,,,,
Thu Feb 1,3:30am,,USD,High Impact Expected,FOMC Press Conference,,,,,
Thu Feb 1,8:30am,,AUD,Low Impact Expected,Building Approvals m/m,,-9.5%,0.5%,Revised from 1.6%,
Thu Feb 1,8:30am,,AUD,Low Impact Expected,Import Prices q/q,,1.1%,0.6%,0.8%,
Thu Feb 1,8:30am,,AUD,Low Impact Expected,NAB Quarterly Business Confidence,,-6,,-1,
Thu Feb 1,8:30am,,JPY,Low Impact Expected,Final Manufacturing PMI,,48.0,48.0,48.0,
Thu Feb 1,9:45am,,CNY,Medium Impact Expected,Caixin Manufacturing PMI,,50.8,50.8,50.8,
Thu Feb 1,11:35am,,JPY,Low Impact Expected,10-y Bond Auction,,0.74|3.6,,0.60|2.9,
Thu Feb 1,1:30pm,,AUD,Low Impact Expected,Commodity Prices y/y,,-10.4%,,Revised from -10.7%,
Thu Feb 1,4:00pm,,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,,
Thu Feb 1,4:15pm,,EUR,Low Impact Expected,Spanish Manufacturing PMI,,49.2,47.9,46.2,
Thu Feb 1,4:30pm,,CHF,Low Impact Expected,Manufacturing PMI,,43.1,44.5,43.0,
Thu Feb 1,4:45pm,,EUR,Low Impact Expected,Italian Manufacturing PMI,,48.5,47.0,45.3,
Thu Feb 1,4:50pm,,EUR,Low Impact Expected,French Final Manufacturing PMI,,43.1,43.2,43.2,
Thu Feb 1,4:55pm,,EUR,Low Impact Expected,German Final Manufacturing PMI,,45.5,45.4,45.4,
Thu Feb 1,5:00pm,,EUR,Low Impact Expected,Final Manufacturing PMI,,46.6,46.6,46.6,
Thu Feb 1,5:30pm,,GBP,Low Impact Expected,Final Manufacturing PMI,,47.0,47.3,47.3,
Thu Feb 1,5:45pm,,EUR,Low Impact Expected,Spanish 10-y Bond Auction,,3.17|1.8,,3.61|2.2,
Thu Feb 1,6:00pm,,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,,3.3%,3.2%,3.4%,
Thu Feb 1,6:00pm,,EUR,Medium Impact Expected,CPI Flash Estimate y/y,,2.8%,2.7%,2.9%,
Thu Feb 1,6:00pm,,EUR,Low Impact Expected,Italian Prelim CPI m/m,,0.3%,0.5%,0.2%,
Thu Feb 1,6:00pm,,EUR,Low Impact Expected,Unemployment Rate,,6.4%,6.4%,6.4%,
Thu Feb 1,6:01pm,,EUR,Low Impact Expected,French 10-y Bond Auction,,2.70|1.9,,2.59|1.8,
Thu Feb 1,All Day,,All,Medium Impact Expected,OPEC-JMMC Meetings,,,,,
Thu Feb 1,8:00pm,,GBP,High Impact Expected,BOE Monetary Policy Report,,,,,
Thu Feb 1,8:00pm,,GBP,High Impact Expected,Monetary Policy Summary,,,,,
Thu Feb 1,8:00pm,,GBP,High Impact Expected,MPC Official Bank Rate Votes,,2-1-6,2-0-7,3-0-6,
Thu Feb 1,8:00pm,,GBP,High Impact Expected,Official Bank Rate,,5.25%,5.25%,5.25%,
Thu Feb 1,8:30pm,,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,,,
Thu Feb 1,8:30pm,,USD,Low Impact Expected,Challenger Job Cuts y/y,,-20.0%,,-20.2%,
Thu Feb 1,9:30pm,,USD,High Impact Expected,Unemployment Claims,,224K,213K,Revised from 214K,
Thu Feb 1,9:30pm,,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,,3.2%,2.4%,Revised from 4.7%,
Thu Feb 1,9:30pm,,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,,0.5%,1.3%,Revised from -0.8%,
Thu Feb 1,10:30pm,,CAD,Low Impact Expected,Manufacturing PMI,,48.3,,45.4,
Thu Feb 1,10:45pm,,USD,Low Impact Expected,Final Manufacturing PMI,,50.7,50.3,50.3,
Thu Feb 1,11:00pm,,USD,High Impact Expected,ISM Manufacturing PMI,,49.1,47.2,47.4,
Thu Feb 1,11:00pm,,USD,Medium Impact Expected,ISM Manufacturing Prices,,52.9,46.0,45.2,
Thu Feb 1,11:00pm,,USD,Low Impact Expected,Construction Spending m/m,,0.9%,0.5%,Revised from 0.4%,
Thu Feb 1,All Day,,USD,Low Impact Expected,Wards Total Vehicle Sales,,15.0M,15.7M,15.8M,
Thu Feb 1,11:30pm,,USD,Low Impact Expected,Natural Gas Storage,,-197B,-202B,-326B,
Wed Jan 31,5:30am,,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,,
Wed Jan 31,7:50am,,JPY,Low Impact Expected,BOJ Summary of Opinions,,,,,
Wed Jan 31,7:50am,,JPY,Low Impact Expected,Prelim Industrial Production m/m,,1.8%,2.5%,-0.9%,
Wed Jan 31,7:50am,,JPY,Low Impact Expected,Retail Sales y/y,,2.1%,5.0%,Revised from 5.3%,
Wed Jan 31,8:00am,,NZD,Low Impact Expected,ANZ Business Confidence,,36.6,,33.2,
Wed Jan 31,8:30am,,AUD,High Impact Expected,CPI q/q,,0.6%,0.8%,1.2%,
Wed Jan 31,8:30am,,AUD,High Impact Expected,CPI y/y,,3.4%,3.7%,4.3%,
Wed Jan 31,8:30am,,AUD,High Impact Expected,Trimmed Mean CPI q/q,,0.8%,0.9%,1.2%,
Wed Jan 31,8:30am,,AUD,Low Impact Expected,Private Sector Credit m/m,,0.4%,0.4%,0.4%,
Wed Jan 31,9:30am,,CNY,High Impact Expected,Manufacturing PMI,,49.2,49.3,49.0,
Wed Jan 31,9:30am,,CNY,Medium Impact Expected,Non-Manufacturing PMI,,50.7,50.6,50.4,
Wed Jan 31,1:00pm,,JPY,Low Impact Expected,Consumer Confidence,,38.0,37.6,37.2,
Wed Jan 31,1:00pm,,JPY,Low Impact Expected,Housing Starts y/y,,-4.0%,-6.6%,-8.5%,
Wed Jan 31,3:00pm,,EUR,Low Impact Expected,German Import Prices m/m,,-1.1%,-0.6%,-0.1%,
Wed Jan 31,3:00pm,,EUR,Low Impact Expected,German Retail Sales m/m,,-1.6%,0.6%,Revised from -2.5%,
Wed Jan 31,3:00pm,,GBP,Low Impact Expected,Nationwide HPI m/m,,0.7%,0.1%,0.0%,
Wed Jan 31,All Day,,EUR,High Impact Expected,German Prelim CPI m/m,,0.2%,0.1%,0.1%,
Wed Jan 31,3:30pm,,CHF,Low Impact Expected,Retail Sales y/y,,-0.8%,0.9%,Revised from 0.7%,
Wed Jan 31,3:45pm,,EUR,Low Impact Expected,French Prelim CPI m/m,,-0.2%,0.0%,0.1%,
Wed Jan 31,4:55pm,,EUR,Low Impact Expected,German Unemployment Change,,-2K,11K,Revised from 5K,
Wed Jan 31,5:00pm,,CHF,Low Impact Expected,UBS Economic Expectations,,-19.5,,-23.7,
Wed Jan 31,5:00pm,,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,,7.2%,7.5%,Revised from 7.5%,
Wed Jan 31,6:32pm,,EUR,Low Impact Expected,German 10-y Bond Auction,,2.23|1.8,,2.19|1.7,
Wed Jan 31,9:15pm,,USD,High Impact Expected,ADP Non-Farm Employment Change,,107K,148K,Revised from 164K,
Wed Jan 31,9:30pm,,CAD,High Impact Expected,GDP m/m,,0.2%,0.1%,0.0%,
Wed Jan 31,9:30pm,,USD,High Impact Expected,Employment Cost Index q/q,,0.9%,1.0%,1.1%,
Wed Jan 31,10:45pm,,USD,Medium Impact Expected,Chicago PMI,,46.0,47.9,46.9,
Wed Jan 31,11:30pm,,USD,Low Impact Expected,Crude Oil Inventories,,1.2M,-0.8M,-9.2M,
Tue Jan 30,7:30am,,JPY,Low Impact Expected,Unemployment Rate,,2.4%,2.5%,2.5%,
Tue Jan 30,8:01am,,GBP,Low Impact Expected,BRC Shop Price Index y/y,,2.9%,,4.3%,
Tue Jan 30,8:30am,,AUD,Medium Impact Expected,Retail Sales m/m,,-2.7%,-1.9%,Revised from 2.0%,
Tue Jan 30,2:30pm,,EUR,Low Impact Expected,French Consumer Spending m/m,,0.3%,0.0%,Revised from 0.7%,
Tue Jan 30,2:30pm,,EUR,Low Impact Expected,French Flash GDP q/q,,0.0%,0.0%,Revised from 0.1%,
Tue Jan 30,3:00pm,,CHF,Low Impact Expected,Trade Balance,,1.25B,2.55B,Revised from 3.71B,
Tue Jan 30,4:00pm,,CHF,Low Impact Expected,KOF Economic Barometer,,101.5,98.3,Revised from 97.8,
Tue Jan 30,4:00pm,,EUR,Medium Impact Expected,Spanish Flash CPI y/y,,3.4%,3.0%,3.1%,
Tue Jan 30,4:00pm,,EUR,Low Impact Expected,Spanish Flash GDP q/q,,0.6%,0.2%,Revised from 0.3%,
Tue Jan 30,5:00pm,,EUR,Low Impact Expected,German Prelim GDP q/q,,-0.3%,-0.3%,Revised from -0.1%,
Tue Jan 30,5:00pm,,EUR,Low Impact Expected,Italian Prelim GDP q/q,,0.2%,0.0%,Revised from 0.0%,
Tue Jan 30,5:30pm,,GBP,Low Impact Expected,M4 Money Supply m/m,,0.5%,0.2%,-0.1%,
Tue Jan 30,5:30pm,,GBP,Low Impact Expected,Mortgage Approvals,,50K,53K,Revised from 50K,
Tue Jan 30,5:30pm,,GBP,Low Impact Expected,Net Lending to Individuals m/m,,0.4B,1.5B,Revised from 2.0B,
Tue Jan 30,6:00pm,,EUR,Low Impact Expected,Prelim Flash GDP q/q,,0.0%,-0.1%,-0.1%,
Tue Jan 30,6:19pm,,EUR,Low Impact Expected,Italian 10-y Bond Auction,,3.69|1.7,,4.17|1.4,
Tue Jan 30,10:00pm,,USD,Medium Impact Expected,S&P/CS Composite-20 HPI y/y,,5.4%,5.8%,4.9%,
Tue Jan 30,10:00pm,,USD,Low Impact Expected,HPI m/m,,0.3%,0.3%,0.3%,
Tue Jan 30,11:00pm,,USD,High Impact Expected,CB Consumer Confidence,,114.8,114.2,Revised from 110.7,
Tue Jan 30,11:00pm,,USD,High Impact Expected,JOLTS Job Openings,,9.03M,8.73M,Revised from 8.79M,
Tue Jan 30,11:30pm,,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,,
Mon Jan 29,5:45am,,NZD,Low Impact Expected,Trade Balance,,-323M,-975M,Revised from -1234M,
Mon Jan 29,10:00pm,,CNY,Low Impact Expected,CB Leading Index m/m,,-0.3%,,Revised from -0.3%,
Fri Jan 26,All Day,,AUD,Non-Economic,Bank Holiday,,,,,
Fri Jan 26,7:30am,,JPY,Medium Impact Expected,Tokyo Core CPI y/y,,1.6%,1.9%,2.1%,
Fri Jan 26,7:50am,,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,,,
Fri Jan 26,7:50am,,JPY,Low Impact Expected,SPPI y/y,,2.4%,2.4%,Revised from 2.3%,
Fri Jan 26,8:01am,,GBP,Low Impact Expected,GfK Consumer Confidence,,-19,-21,-22,
Fri Jan 26,3:00pm,,EUR,Low Impact Expected,German GfK Consumer Climate,,-29.7,-24.7,Revised from -25.1,
Fri Jan 26,4:00pm,,EUR,Low Impact Expected,Spanish Unemployment Rate,,11.8%,11.9%,11.8%,
Fri Jan 26,5:00pm,,EUR,Low Impact Expected,M3 Money Supply y/y,,0.1%,-0.7%,-0.9%,
Fri Jan 26,5:00pm,,EUR,Low Impact Expected,Private Loans y/y,,0.3%,0.6%,0.5%,
Fri Jan 26,7:00pm,,EUR,Low Impact Expected,German Buba Monthly Report,,,,,
Fri Jan 26,9:30pm,,USD,High Impact Expected,Core PCE Price Index m/m,,0.2%,0.2%,0.1%,
Fri Jan 26,9:30pm,,USD,Low Impact Expected,Personal Income m/m,,0.3%,0.3%,0.4%,
Fri Jan 26,9:30pm,,USD,Low Impact Expected,Personal Spending m/m,,0.7%,0.5%,Revised from 0.2%,
Fri Jan 26,11:00pm,,USD,Medium Impact Expected,Pending Home Sales m/m,,8.3%,2.1%,Revised from 0.0%,
Thu Jan 25,8:30am,,AUD,Low Impact Expected,RBA Bulletin,,,,,
Thu Jan 25,5:00pm,,EUR,Medium Impact Expected,German ifo Business Climate,,85.2,86.7,Revised from 86.4,
Thu Jan 25,7:00pm,,GBP,Low Impact Expected,CBI Realized Sales,,-50,-19,-32,
Thu Jan 25,9:15pm,,EUR,High Impact Expected,Main Refinancing Rate,,4.50%,4.50%,4.50%,
Thu Jan 25,9:15pm,,EUR,High Impact Expected,Monetary Policy Statement,,,,,
Thu Jan 25,9:30pm,,USD,High Impact Expected,Advance GDP q/q,,3.3%,2.0%,4.9%,
Thu Jan 25,9:30pm,,USD,High Impact Expected,Unemployment Claims,,214K,199K,Revised from 187K,
Thu Jan 25,9:30pm,,USD,Medium Impact Expected,Advance GDP Price Index q/q,,1.5%,2.3%,Revised from 3.5%,
Thu Jan 25,9:30pm,,USD,Medium Impact Expected,Core Durable Goods Orders m/m,,0.6%,0.2%,Revised from 0.5%,
Thu Jan 25,9:30pm,,USD,Medium Impact Expected,Durable Goods Orders m/m,,0.0%,1.2%,Revised from 5.4%,
Thu Jan 25,9:30pm,,USD,Low Impact Expected,Goods Trade Balance,,-88.5B,-88.7B,Revised from -90.3B,
Thu Jan 25,9:30pm,,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,,0.4%,-0.2%,Revised from -0.2%,
Thu Jan 25,9:45pm,,EUR,High Impact Expected,ECB Press Conference,,,,,
Thu Jan 25,10:00pm,,EUR,Low Impact Expected,Belgian NBB Business Climate,,-16.4,-11.9,-12.7,
Thu Jan 25,11:00pm,,USD,Medium Impact Expected,New Home Sales,,664K,648K,Revised from 590K,
Thu Jan 25,11:30pm,,USD,Low Impact Expected,Natural Gas Storage,,-326B,-322B,-154B,
Wed Jan 24,5:30am,,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,,
Wed Jan 24,5:45am,,NZD,High Impact Expected,CPI q/q,,0.5%,0.5%,1.8%,
Wed Jan 24,6:00am,,AUD,Low Impact Expected,Flash Manufacturing PMI,,50.3,,Revised from 47.8,
Wed Jan 24,6:00am,,AUD,Low Impact Expected,Flash Services PMI,,47.9,,Revised from 47.6,
Wed Jan 24,7:30am,,AUD,Low Impact Expected,MI Leading Index m/m,,0.0%,,0.1%,
Wed Jan 24,7:50am,,JPY,Low Impact Expected,Trade Balance,,-0.41T,-0.45T,Revised from -0.41T,
Wed Jan 24,8:30am,,JPY,Low Impact Expected,Flash Manufacturing PMI,,48.0,48.2,Revised from 47.7,
Wed Jan 24,10:00am,,NZD,Low Impact Expected,Credit Card Spending y/y,,4.3%,,3.3%,
Wed Jan 24,4:15pm,,EUR,High Impact Expected,French Flash Manufacturing PMI,,43.2,42.5,Revised from 42.0,
Wed Jan 24,4:15pm,,EUR,High Impact Expected,French Flash Services PMI,,45.0,46.1,Revised from 44.3,
Wed Jan 24,4:30pm,,EUR,High Impact Expected,German Flash Manufacturing PMI,,45.4,43.7,Revised from 43.1,
Wed Jan 24,4:30pm,,EUR,High Impact Expected,German Flash Services PMI,,47.6,49.3,Revised from 48.4,
Wed Jan 24,5:00pm,,EUR,Medium Impact Expected,Flash Manufacturing PMI,,46.6,44.8,Revised from 44.2,
Wed Jan 24,5:00pm,,EUR,Medium Impact Expected,Flash Services PMI,,48.4,49.1,Revised from 48.1,
Wed Jan 24,5:30pm,,GBP,High Impact Expected,Flash Manufacturing PMI,,47.3,46.7,Revised from 46.4,
Wed Jan 24,5:30pm,,GBP,High Impact Expected,Flash Services PMI,,53.8,53.1,Revised from 52.7,
Wed Jan 24,7:00pm,,GBP,Low Impact Expected,CBI Industrial Order Expectations,,-30,-23,-23,
Wed Jan 24,10:45pm,,CAD,High Impact Expected,BOC Monetary Policy Report,,,,,
Wed Jan 24,10:45pm,,CAD,High Impact Expected,BOC Rate Statement,,,,,
Wed Jan 24,10:45pm,,CAD,High Impact Expected,Overnight Rate,,5.00%,5.00%,5.00%,
Wed Jan 24,10:45pm,,USD,High Impact Expected,Flash Manufacturing PMI,,50.3,47.6,Revised from 48.2,
Wed Jan 24,10:45pm,,USD,High Impact Expected,Flash Services PMI,,52.9,51.4,Revised from 51.3,
Wed Jan 24,11:30pm,,CAD,High Impact Expected,BOC Press Conference,,,,,
Wed Jan 24,11:30pm,,USD,Low Impact Expected,Crude Oil Inventories,,-9.2M,-1.2M,-2.5M,
Tue Jan 23,5:30am,,NZD,Low Impact Expected,BusinessNZ Services Index,,48.8,,Revised from 51.2,
Tue Jan 23,8:30am,,AUD,Low Impact Expected,NAB Business Confidence,,-1,,Revised from -9,
Tue Jan 23,11:09am,,JPY,High Impact Expected,BOJ Outlook Report,,,,,
Tue Jan 23,11:09am,,JPY,High Impact Expected,Monetary Policy Statement,,,,,
Tue Jan 23,11:09am,,JPY,Medium Impact Expected,BOJ Policy Rate,,-0.10%,-0.10%,-0.10%,
Tue Jan 23,1:00pm,,JPY,Low Impact Expected,BOJ Core CPI y/y,,2.6%,2.8%,2.7%,
Tue Jan 23,2:30pm,,JPY,High Impact Expected,BOJ Press Conference,,,,,
Tue Jan 23,3:00pm,,GBP,Low Impact Expected,Public Sector Net Borrowing,,6.8B,11.4B,Revised from 13.4B,
Tue Jan 23,9:30pm,,CAD,Low Impact Expected,NHPI m/m,,0.0%,0.0%,-0.2%,
Tue Jan 23,10:59pm,,USD,Medium Impact Expected,Richmond Manufacturing Index,,-15,-7,-11,
Tue Jan 23,11:00pm,,EUR,Low Impact Expected,Consumer Confidence,,-16,-14,-15,
Mon Jan 22,9:15am,,CNY,Medium Impact Expected,1-y Loan Prime Rate,,3.45%,3.45%,3.45%,
Mon Jan 22,9:15am,,CNY,Medium Impact Expected,5-y Loan Prime Rate,,4.20%,4.20%,4.20%,
Mon Jan 22,11:00pm,,USD,Low Impact Expected,CB Leading Index m/m,,-0.1%,-0.3%,-0.5%,
Fri Jan 19,12:00am,,USD,Low Impact Expected,Crude Oil Inventories,,-2.5M,-0.6M,1.3M,
Fri Jan 19,1:05am,,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,,
Fri Jan 19,5:30am,,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,,43.1,,Revised from 46.7,
Fri Jan 19,5:45am,,NZD,Low Impact Expected,Visitor Arrivals m/m,,-1.5%,,Revised from -8.0%,
Fri Jan 19,7:30am,,JPY,Low Impact Expected,National Core CPI y/y,,2.3%,2.3%,2.5%,
Fri Jan 19,12:30pm,,JPY,Low Impact Expected,Tertiary Industry Activity m/m,,-0.7%,0.2%,Revised from -0.8%,
Fri Jan 19,3:00pm,,EUR,Low Impact Expected,German PPI m/m,,-1.2%,-0.4%,-0.5%,
Fri Jan 19,3:00pm,,GBP,High Impact Expected,Retail Sales m/m,,-3.2%,-0.5%,Revised from 1.3%,
Fri Jan 19,3:30pm,,CHF,Low Impact Expected,PPI m/m,,-0.6%,-0.6%,-0.9%,
Fri Jan 19,4:31pm,,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,,-8.0%,,-10.0%,
Fri Jan 19,Day 5,,All,Medium Impact Expected,WEF Annual Meetings,,,,,
Fri Jan 19,6:00pm,,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,,
Fri Jan 19,9:30pm,,CAD,Medium Impact Expected,Core Retail Sales m/m,,-0.5%,0.1%,Revised from 0.6%,
Fri Jan 19,9:30pm,,CAD,Medium Impact Expected,Retail Sales m/m,,-0.2%,0.0%,Revised from 0.7%,
Fri Jan 19,10:30pm,,GBP,Low Impact Expected,CB Leading Index m/m,,-0.1%,,-0.5%,
Fri Jan 19,11:00pm,,USD,High Impact Expected,Prelim UoM Consumer Sentiment,,78.8,69.8,Revised from 69.4,
Fri Jan 19,11:00pm,,USD,Medium Impact Expected,Existing Home Sales,,3.78M,3.83M,3.82M,
Fri Jan 19,11:00pm,,USD,Medium Impact Expected,Prelim UoM Inflation Expectations,,2.9%,,3.1%,
Thu Jan 18,2:30am,,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,,
Thu Jan 18,3:00am,,USD,Low Impact Expected,Beige Book,,,,,
Thu Jan 18,4:00am,,USD,Low Impact Expected,FOMC Member Williams Speaks,,,,,
Thu Jan 18,5:30am,,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,,
Thu Jan 18,5:45am,,NZD,Low Impact Expected,FPI m/m,,-0.1%,,-0.2%,
Thu Jan 18,7:50am,,JPY,Low Impact Expected,Core Machinery Orders m/m,,-4.9%,-0.8%,0.7%,
Thu Jan 18,8:01am,,GBP,Low Impact Expected,RICS House Price Balance,,-30%,-35%,Revised from -43%,
Thu Jan 18,8:03am,,AUD,Low Impact Expected,MI Inflation Expectations,,4.5%,,4.5%,
Thu Jan 18,8:30am,,AUD,High Impact Expected,Employment Change,,-65.1K,15.4K,Revised from 61.5K,
Thu Jan 18,8:30am,,AUD,High Impact Expected,Unemployment Rate,,3.9%,3.9%,3.9%,
Thu Jan 18,12:30pm,,JPY,Low Impact Expected,Revised Industrial Production m/m,,-0.9%,-0.9%,-0.9%,
Thu Jan 18,5:00pm,,EUR,Low Impact Expected,Current Account,,24.6B,30.9B,Revised from 33.8B,
Thu Jan 18,Day 4,,All,Medium Impact Expected,WEF Annual Meetings,,,,,
Thu Jan 18,5:30pm,,GBP,Low Impact Expected,BOE Credit Conditions Survey,,,,,
Thu Jan 18,6:30pm,,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,,,,,
Thu Jan 18,8:30pm,,EUR,Low Impact Expected,ECB Monetary Policy Meeting Accounts,,,,,
Thu Jan 18,8:30pm,,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,,
Thu Jan 18,9:30pm,,USD,High Impact Expected,Unemployment Claims,,187K,206K,Revised from 202K,
Thu Jan 18,9:30pm,,USD,Medium Impact Expected,Building Permits,,1.50M,1.47M,Revised from 1.46M,
Thu Jan 18,9:30pm,,USD,Medium Impact Expected,Philly Fed Manufacturing Index,,-10.6,-6.6,-10.5,
Thu Jan 18,9:30pm,,USD,Low Impact Expected,Housing Starts,,1.46M,1.43M,Revised from 1.56M,
Thu Jan 18,11:15pm,,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,,
Thu Jan 18,11:30pm,,AUD,Low Impact Expected,CB Leading Index m/m,,0.2%,,-0.3%,
Thu Jan 18,11:30pm,,USD,Low Impact Expected,Natural Gas Storage,,-154B,-166B,-140B,
Wed Jan 17,12:00am,,USD,Low Impact Expected,FOMC Member Waller Speaks,,,,,
Wed Jan 17,9:30am,,CNY,Low Impact Expected,New Home Prices m/m,,-0.45%,,-0.37%,
Wed Jan 17,10:00am,,CNY,High Impact Expected,Industrial Production y/y,,6.8%,6.6%,6.6%,
Wed Jan 17,10:00am,,CNY,Medium Impact Expected,GDP q/y,,5.2%,5.3%,4.9%,
Wed Jan 17,10:00am,,CNY,Medium Impact Expected,Retail Sales y/y,,7.4%,7.9%,10.1%,
Wed Jan 17,10:00am,,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,,3.0%,2.9%,2.9%,
Wed Jan 17,10:00am,,CNY,Low Impact Expected,NBS Press Conference,,,,,
Wed Jan 17,10:00am,,CNY,Low Impact Expected,Unemployment Rate,,5.1%,5.0%,5.0%,
Wed Jan 17,3:00pm,,GBP,High Impact Expected,CPI y/y,,4.0%,3.8%,3.9%,
Wed Jan 17,3:00pm,,GBP,Low Impact Expected,Core CPI y/y,,5.1%,4.9%,5.1%,
Wed Jan 17,3:00pm,,GBP,Low Impact Expected,PPI Input m/m,,-1.2%,-0.6%,Revised from -0.3%,
Wed Jan 17,3:00pm,,GBP,Low Impact Expected,PPI Output m/m,,-0.6%,-0.2%,Revised from -0.1%,
Wed Jan 17,3:00pm,,GBP,Low Impact Expected,RPI y/y,,5.2%,5.1%,5.3%,
Wed Jan 17,3:45pm,,EUR,Low Impact Expected,French Gov Budget Balance,,-198.0B,,-177.7B,
Wed Jan 17,Day 3,,All,Medium Impact Expected,WEF Annual Meetings,,,,,
Wed Jan 17,5:30pm,,GBP,Low Impact Expected,HPI y/y,,-2.1%,-1.9%,Revised from -1.2%,
Wed Jan 17,6:00pm,,EUR,Low Impact Expected,Final Core CPI y/y,,3.4%,3.4%,3.4%,
Wed Jan 17,6:00pm,,EUR,Low Impact Expected,Final CPI y/y,,2.9%,2.9%,2.9%,
Wed Jan 17,6:36pm,,EUR,Low Impact Expected,German 30-y Bond Auction,,2.45|2.5,,2.81|3.0,
Wed Jan 17,7:33pm,,GBP,Low Impact Expected,10-y Bond Auction,,3.97|3.1,,3.74|2.8,
Wed Jan 17,9:30pm,,CAD,Low Impact Expected,Foreign Securities Purchases,,11.43B,7.58B,Revised from -15.75B,
Wed Jan 17,9:30pm,,CAD,Low Impact Expected,IPPI m/m,,-1.5%,-0.7%,Revised from -0.4%,
Wed Jan 17,9:30pm,,CAD,Low Impact Expected,RMPI m/m,,-4.9%,-1.5%,Revised from -4.2%,
Wed Jan 17,9:30pm,,USD,High Impact Expected,Core Retail Sales m/m,,0.4%,0.2%,0.2%,
Wed Jan 17,9:30pm,,USD,High Impact Expected,Retail Sales m/m,,0.6%,0.4%,0.3%,
Wed Jan 17,9:30pm,,USD,Low Impact Expected,Import Prices m/m,,0.0%,-0.6%,Revised from -0.4%,
Wed Jan 17,10:00pm,,USD,Low Impact Expected,FOMC Member Barr Speaks,,,,,
Wed Jan 17,10:00pm,,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,,,
